                 x                 y
-2.39702291E+00    5.80875818E+00
-2.40067117E+00    5.80725240E+00
-2.40431849E+00    5.80574432E+00
-2.40796485E+00    5.80423396E+00
-2.41161027E+00    5.80272130E+00
-2.41525473E+00    5.80120636E+00
-2.41889824E+00    5.79968912E+00
-2.42254079E+00    5.79816960E+00
-2.42618238E+00    5.79664779E+00
-2.42982302E+00    5.79512369E+00
-2.43346270E+00    5.79359731E+00
-2.43710141E+00    5.79206864E+00
-2.44073916E+00    5.79053768E+00
-2.44437595E+00    5.78900444E+00
-2.44801177E+00    5.78746892E+00
-2.45164662E+00    5.78593111E+00
-2.45528051E+00    5.78439102E+00
-2.45891343E+00    5.78284865E+00
-2.46254537E+00    5.78130400E+00
-2.46617634E+00    5.77975706E+00
-2.46980634E+00    5.77820785E+00
-2.47343536E+00    5.77665635E+00
-2.47706340E+00    5.77510258E+00
-2.48069046E+00    5.77354653E+00
-2.48431655E+00    5.77198820E+00
-2.48794165E+00    5.77042759E+00
-2.49156577E+00    5.76886471E+00
-2.49518890E+00    5.76729955E+00
-2.49881105E+00    5.76573212E+00
-2.50243221E+00    5.76416241E+00
-2.50605239E+00    5.76259042E+00
-2.50967157E+00    5.76101617E+00
-2.51328976E+00    5.75943964E+00
-2.51690696E+00    5.75786083E+00
-2.52052316E+00    5.75627976E+00
-2.52413837E+00    5.75469642E+00
-2.52775258E+00    5.75311080E+00
-2.53136579E+00    5.75152292E+00
-2.53497801E+00    5.74993276E+00
-2.53858922E+00    5.74834034E+00
-2.54219942E+00    5.74674565E+00
-2.54580863E+00    5.74514869E+00
-2.54941682E+00    5.74354947E+00
-2.55302401E+00    5.74194798E+00
-2.55663019E+00    5.74034422E+00
-2.56023536E+00    5.73873820E+00
-2.56383952E+00    5.73712992E+00
-2.56744267E+00    5.73551937E+00
-2.57104480E+00    5.73390656E+00
-2.57464591E+00    5.73229149E+00
-2.57824601E+00    5.73067416E+00
-2.58184509E+00    5.72905456E+00
-2.58544315E+00    5.72743271E+00
-2.58904019E+00    5.72580859E+00
-2.59263621E+00    5.72418222E+00
-2.59623120E+00    5.72255359E+00
-2.59982516E+00    5.72092270E+00
-2.60341810E+00    5.71928955E+00
-2.60701001E+00    5.71765415E+00
-2.61060089E+00    5.71601649E+00
-2.61419074E+00    5.71437658E+00
-2.61777955E+00    5.71273441E+00
-2.62136733E+00    5.71108999E+00
-2.62495408E+00    5.70944332E+00
-2.62853978E+00    5.70779439E+00
-2.63212445E+00    5.70614321E+00
-2.63570808E+00    5.70448978E+00
-2.63929067E+00    5.70283410E+00
-2.64287222E+00    5.70117617E+00
-2.64645272E+00    5.69951600E+00
-2.65003217E+00    5.69785357E+00
-2.65361058E+00    5.69618889E+00
-2.65718794E+00    5.69452197E+00
-2.66076425E+00    5.69285280E+00
-2.66433951E+00    5.69118139E+00
-2.66791372E+00    5.68950773E+00
-2.67148687E+00    5.68783182E+00
-2.67505897E+00    5.68615368E+00
-2.67863001E+00    5.68447329E+00
-2.68219999E+00    5.68279065E+00
-2.68576891E+00    5.68110578E+00
-2.68933677E+00    5.67941866E+00
-2.69290357E+00    5.67772930E+00
-2.69646930E+00    5.67603771E+00
-2.70003397E+00    5.67434387E+00
-2.70359757E+00    5.67264779E+00
-2.70716011E+00    5.67094948E+00
-2.71072157E+00    5.66924893E+00
-2.71428196E+00    5.66754615E+00
